app       , args                                                      , ranks, quartz , ruby   , lassen, borax , boraxo, corona-cpu, dane  , mammoth, matrix-cpu, matrix-gpu, tioga-cpu, tioga-gpu, tuolumne-cpu, tuolumne-gpu
testdfft  , 1432                                                      , 32   , 0.8247 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
testdfft  , 1464                                                      , 1    , 0.8345 , 1.0    ,       , 0.6753, 0.5247, 0.5677    , 0.7241, 0.4095 , 0.8184    ,           , 0.7397   ,          , 0.9221      , 
testdfft  , 1464                                                      , 32   , 0.8017 , 1.0    ,       , 0.1463, 0.1427,           , 0.1412, 0.1201 , 0.1303    ,           , 0.1499   ,          , 0.1014      , 
testdfft  , 15120                                                     , 1    , 0.9819 , 1.0    ,       , 1.0536, 0.8141, 1.5799    , 1.1698, 1.3792 , 1.2277    ,           , 1.6357   ,          , 1.7133      , 
testdfft  , 15120                                                     , 32   , 0.8626 , 1.0    ,       , 0.4505, 0.4284,           , 0.4545, 0.3621 , 0.4378    ,           , 0.428    ,          , 0.3206      , 
testdfft  , 15160                                                     , 1    , 1.0326 , 1.0    ,       , 1.1166, 0.8487, 1.463     , 1.174 , 1.5266 , 1.2319    ,           , 1.7217   ,          , 1.3339      , 
testdfft  , 15160                                                     , 32   , 0.9546 , 1.0    ,       , 0.7114, 0.7438,           , 0.7401, 0.7174 , 0.7556    ,           , 0.9081   ,          , 0.6512      , 
testdfft  , 15200                                                     , 1    , 1.0298 , 1.0    ,       , 1.1023, 0.8552, 1.7106    , 1.3219, 1.7369 , 1.3063    ,           , 1.9312   ,          , 1.6482      , 
testdfft  , 15200                                                     , 32   , 0.7258 , 1.0    ,       , 0.6676, 0.7863,           , 0.6823, 0.6887 , 0.7255    ,           , 0.9216   ,          , 0.7375      , 
testdfft  , 15240                                                     , 1    , 1.0599 , 1.0    ,       , 1.134 , 0.7996, 1.5557    , 1.2841, 1.6187 , 1.2749    ,           , 1.7871   ,          , 1.1408      , 
testdfft  , 15240                                                     , 32   , 0.6991 , 1.0    ,       , 0.6979, 0.8858,           , 0.7012, 0.8015 , 0.8131    ,           , 0.8612   ,          , 0.9278      , 
testdfft  , 16128                                                     , 1    , 0.9571 , 1.0    ,       , 1.0414, 0.7963, 0.5385    , 1.1254, 0.4721 , 1.1812    ,           , 1.5131   ,          , 1.1908      , 
testdfft  , 16128                                                     , 32   , 0.7832 , 1.0    ,       , 0.4088, 0.3746,           , 0.4365, 0.3426 , 0.4213    ,           , 0.4225   ,          , 0.2818      , 
testdfft  , 16256                                                     , 1    , 0.8764 , 1.0    ,       , 0.97  , 0.6865, 0.5823    , 1.1926, 0.4195 , 1.2121    ,           , 1.818    ,          , 1.3289      , 
testdfft  , 16256                                                     , 32   , 0.7537 , 1.0    ,       , 0.7969, 0.7462,           , 0.7487, 0.9079 , 0.8686    ,           , 0.947    ,          , 1.0117      , 
testdfft  , 1632                                                      , 1    , 0.666  , 1.0    ,       , 0.2196, 0.1697, 1.076     , 0.1838, 0.101  , 0.231     ,           , 0.218    ,          , 0.2442      , 
testdfft  , 1632                                                      , 32   , 3.6385 , 1.0    ,       , 0.391 , 0.3745,           , 0.3686, 0.3113 , 0.3411    ,           , 0.4178   ,          , 0.2703      , 
testdfft  , 1664                                                      , 1    , 0.8119 , 1.0    ,       , 0.7073, 0.553 , 1.1536    , 0.7462, 0.3403 , 0.8514    ,           , 0.7853   ,          , 0.9927      , 
testdfft  , 1664                                                      , 32   , 0.8129 , 1.0    ,       , 0.151 , 0.1463,           , 0.1448, 0.1218 , 0.1388    ,           , 0.1559   ,          , 0.1106      , 
testdfft  , 18128                                                     , 1    , 0.9231 , 1.0    ,       , 1.029 , 0.8145, 0.5894    , 1.1581, 0.4673 , 1.1596    ,           , 1.52     ,          , 1.039       , 
testdfft  , 18128                                                     , 32   , 0.7903 , 1.0    ,       , 0.4121, 0.395 ,           , 0.4681, 0.3612 , 0.4481    ,           , 0.4397   ,          , 0.308       , 
testdfft  , 18256                                                     , 1    , 0.9233 , 1.0    ,       , 0.9789, 0.7019, 0.6343    , 1.1976, 0.4757 , 1.2352    ,           , 1.8367   ,          , 1.2025      , 
testdfft  , 18256                                                     , 32   , 0.7488 , 1.0    ,       , 0.8008, 0.7859,           , 0.7677, 0.9175 , 0.8765    ,           , 1.0209   ,          , 1.0523      , 
testdfft  , 1832                                                      , 1    , 0.7026 , 1.0    ,       , 0.2164, 0.1675, 0.9262    , 0.1802,        , 0.2311    ,           , 0.2165   ,          , 0.2526      , 
testdfft  , 1832                                                      , 32   , 0.8752 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           , 0.1017   ,          ,             , 
testdfft  , 1864                                                      , 1    , 0.9002 , 1.0    ,       , 0.7525, 0.597 , 0.9425    , 0.8144, 0.3634 , 0.9106    ,           , 0.8544   ,          , 1.0546      , 
testdfft  , 1864                                                      , 32   , 0.7818 , 1.0    ,       , 0.1569, 0.1482,           , 0.1518, 0.1281 , 0.14      ,           , 0.135    ,          , 0.1078      , 
testdfft  , 20120                                                     , 1    , 1.0188 , 1.0    ,       , 1.0288, 0.8286, 1.5802    , 1.2369, 1.4295 , 1.2447    ,           , 1.698    ,          , 1.527       , 
testdfft  , 20120                                                     , 32   , 1.1786 , 1.0    ,       , 0.6941, 0.6535,           , 0.7345, 0.5922 , 0.6884    ,           , 0.6658   ,          , 0.4927      , 
testdfft  , 20128                                                     , 1    , 0.9475 , 1.0    ,       , 1.0782, 0.8424, 0.9544    , 1.1484, 1.1711 , 1.1874    ,           , 1.5648   ,          , 1.2867      , 
testdfft  , 20128                                                     , 32   , 1.1447 , 1.0    ,       , 0.6228, 0.5979,           , 0.7327, 0.556  , 0.6767    ,           , 0.672    ,          , 0.452       , 
testdfft  , 20160                                                     , 1    , 1.0032 , 1.0    ,       , 1.052 , 0.8101, 1.3375    , 1.1595, 1.406  , 1.1637    ,           , 1.6442   ,          , 1.2915      , 
testdfft  , 20160                                                     , 32   , 0.9071 , 1.0    ,       , 0.7311, 0.7774,           , 0.7672, 0.7333 , 0.7808    ,           , 0.9793   ,          , 0.6897      , 
testdfft  , 20200                                                     , 1    , 1.0478 , 1.0    ,       , 1.1247, 0.9001, 1.6889    , 1.312 , 1.7314 , 1.3107    ,           , 1.9475   ,          , 1.7568      , 
testdfft  , 20200                                                     , 32   , 0.9542 , 1.0    ,       , 0.9259, 1.1224,           , 0.9499, 0.9942 , 1.0449    ,           , 1.3085   ,          , 1.044       , 
testdfft  , 20240                                                     , 1    , 1.0405 , 1.0    ,       , 1.122 , 0.7948, 1.5146    , 1.2508, 1.5824 , 1.2503    ,           , 1.7665   ,          , 1.3852      , 
testdfft  , 20240                                                     , 32   , 0.6976 , 1.0    ,       , 0.7283, 0.9291,           , 0.7364, 0.8405 , 0.8448    ,           , 0.9405   ,          , 0.9735      , 
testdfft  , 20256                                                     , 1    , 0.9305 , 1.0    ,       , 0.9712, 0.6754, 0.6674    , 1.182 , 0.4697 , 1.2062    ,           , 1.802    ,          , 1.3599      , 
testdfft  , 20256                                                     , 32   , 0.7561 , 1.0    ,       , 0.8155, 0.7881,           , 0.7851, 0.923  , 0.8937    ,           , 1.0455   ,          , 1.0827      , 
testdfft  , 2032                                                      , 1    , 0.6608 , 1.0    ,       , 0.2118, 0.1639, 0.9287    , 0.1813,        , 0.228     ,           , 0.2139   ,          , 0.2087      , 
testdfft  , 2032                                                      , 32   , 0.8208 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           , 0.1002   ,          ,             , 
testdfft  , 2064                                                      , 1    , 0.847  , 1.0    ,       , 0.7612, 0.4508, 0.5706    , 0.8211, 0.3535 , 0.9216    ,           , 0.8268   ,          , 1.0944      , 
testdfft  , 2064                                                      , 32   , 1.8794 , 1.0    ,       , 0.4404, 0.4262,           , 0.4447, 0.3587 , 0.3974    ,           , 0.4606   ,          , 0.2939      , 
xsbench   , -mevent-slarge-ghash                                      , 1    , 0.7692 , 1.0    , 0.4655,       ,       ,           ,       ,        ,           , 0.1062    ,          , 0.2766   ,             , 0.3545
xsbench   , -mevent-slarge-gnuclide                                   , 1    , 0.7833 , 1.0    , 0.6024,       ,       ,           ,       ,        ,           ,           ,          , 0.311    ,             , 0.4147
xsbench   , -mevent-slarge-gunionized                                 , 1    , 0.7498 , 1.0    , 1.3993,       ,       ,           , 0.1248,        , 0.1236    , 0.6145    ,          , 0.8159   ,             , 0.8962
xsbench   , -mevent-ssmall-ghash                                      , 1    , 0.9525 , 1.0    , 0.704 ,       ,       ,           ,       ,        ,           ,           ,          , 0.1814   ,             , 0.1692
xsbench   , -mevent-ssmall-gnuclide                                   , 1    , 0.701  , 1.0    , 0.6426,       ,       ,           ,       ,        ,           ,           ,          , 0.1375   ,             , 0.1478
xsbench   , -mevent-ssmall-gunionized                                 , 1    , 0.767  , 1.0    , 0.9733,       ,       ,           ,       ,        ,           , 0.1009    ,          , 0.3132   ,             , 0.3143
xsbench   , -mevent-sxl-ghash                                         , 1    , 0.9294 , 1.0    , 0.9703, 0.1355, 0.1136,           , 0.1911, 0.1092 , 0.1889    , 0.9276    , 0.1703   , 0.9574   , 0.1143      , 1.1336
xsbench   , -mevent-sxl-gnuclide                                      , 1    , 0.8642 , 1.0    , 0.9167,       ,       ,           ,       ,        ,           , 0.7678    ,          , 0.8857   ,             , 1.0868
xsbench   , -mevent-sxl-gunionized                                    , 1    , 0.8511 , 1.0    , 0.3701, 0.1413,       ,           , 0.2318, 0.1356 , 0.2312    ,           , 0.1824   ,          , 0.1643      , 0.2837
xsbench   , -mevent-sxxl-ghash                                        , 1    , 0.9344 , 1.0    , 0.9606, 0.2254, 0.189 ,           , 0.3022, 0.1813 , 0.3002    , 1.0533    , 0.2528   , 1.0002   , 0.1655      , 1.1233
xsbench   , -mevent-sxxl-gnuclide                                     , 1    , 0.8751 , 1.0    , 0.9201,       ,       ,           , 0.1057,        , 0.1054    , 0.945     ,          , 0.9466   ,             , 1.1294
xsbench   , -mevent-sxxl-gunionized                                   , 1    , 0.8732 , 1.0    ,       ,       ,       ,           ,       , 0.1793 , 0.2966    ,           , 0.2314   ,          , 0.2086      , 
xsbench   , -mhistory-slarge-ghash                                    , 1    , 1.1467 , 1.0    , 0.8016,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
xsbench   , -mhistory-slarge-gnuclide                                 , 1    , 0.7842 , 1.0    , 0.8169,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
xsbench   , -mhistory-slarge-gunionized                               , 1    , 0.7443 , 1.0    , 1.4216,       ,       ,           , 0.1258,        , 0.1243    ,           ,          ,          ,             , 
xsbench   , -mhistory-ssmall-ghash                                    , 1    , 1.0899 , 1.0    , 0.881 ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
xsbench   , -mhistory-ssmall-gnuclide                                 , 1    , 0.7497 , 1.0    , 0.7845,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
xsbench   , -mhistory-ssmall-gunionized                               , 1    , 0.8017 , 1.0    , 1.146 ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
xsbench   , -mhistory-sxl-ghash                                       , 1    , 0.9293 , 1.0    , 0.9886, 0.1369, 0.1135,           , 0.1934, 0.1099 , 0.1916    ,           , 0.1742   ,          , 0.1161      , 
xsbench   , -mhistory-sxl-gnuclide                                    , 1    , 0.8953 , 1.0    , 0.9551,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
xsbench   , -mhistory-sxl-gunionized                                  , 1    , 0.8428 , 1.0    , 0.3815, 0.1414,       ,           , 0.2325, 0.1358 , 0.2319    ,           , 0.1815   ,          , 0.1662      , 
xsbench   , -mhistory-sxxl-ghash                                      , 1    , 0.9196 , 1.0    , 0.9647, 0.2225, 0.1894,           , 0.3026, 0.1807 , 0.3024    ,           , 0.256    ,          , 0.1679      , 
xsbench   , -mhistory-sxxl-gnuclide                                   , 1    , 0.8598 , 1.0    , 0.932 ,       ,       ,           , 0.1059,        , 0.1052    ,           ,          ,          ,             , 
xsbench   , -mhistory-sxxl-gunionized                                 , 1    , 0.8788 , 1.0    , 0.8983,       ,       ,           ,       , 0.1769 , 0.2952    ,           , 0.2309   ,          , 0.2079      , 
kripke.exe, --niter10--pmethodbj--groups16--legendre0                 , 1    , 2.489  , 5.6179 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodbj--groups16--legendre1                 , 1    , 1.9522 , 4.3295 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodbj--groups16--legendre2                 , 1    , 1.6213 , 3.4213 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodbj--groups16--legendre3                 , 1    , 1.219  , 2.6151 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodbj--groups16--legendre4                 , 1    , 0.8222 , 1.7667 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodbj--groups32--legendre0                 , 1    , 2.1618 , 4.8256 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodbj--groups32--legendre1                 , 1    , 1.7358 , 3.6901 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodbj--groups32--legendre2                 , 1    , 1.2073 , 2.4244 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 0.1012
kripke.exe, --niter10--pmethodbj--groups32--legendre3                 , 1    , 0.7153 , 1.4786 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodbj--groups32--legendre4                 , 1    , 0.5698 , 1.1626 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodbj--groups8--legendre0                  , 1    , 4.5316 , 9.3336 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodbj--groups8--legendre1                  , 1    , 3.6955 , 8.0126 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodbj--groups8--legendre2                  , 1    , 2.7163 , 5.5203 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodbj--groups8--legendre3                  , 1    , 1.8462 , 3.8452 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodbj--groups8--legendre4                  , 1    , 1.5933 , 3.2769 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodsweep--groups16--legendre0              , 1    , 2.3401 , 5.4698 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodsweep--groups16--legendre1              , 1    , 1.7956 , 3.8665 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodsweep--groups16--legendre2              , 1    , 1.3082 , 2.8638 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodsweep--groups16--legendre3              , 1    , 1.1668 , 2.5064 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodsweep--groups16--legendre4              , 1    , 0.6893 , 1.4879 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodsweep--groups32--legendre0              , 1    , 1.4053 , 3.2321 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodsweep--groups32--legendre1              , 1    , 0.8765 , 1.8627 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodsweep--groups32--legendre2              , 1    , 0.7005 , 1.4638 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodsweep--groups32--legendre3              , 1    , 0.554  , 1.1238 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodsweep--groups32--legendre4              , 1    , 0.4143 , 0.8533 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodsweep--groups8--legendre0               , 1    , 4.1948 , 7.8915 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodsweep--groups8--legendre1               , 1    , 3.2984 , 6.8485 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodsweep--groups8--legendre2               , 1    , 2.5177 , 5.3304 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodsweep--groups8--legendre3               , 1    , 1.654  , 3.5082 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter10--pmethodsweep--groups8--legendre4               , 1    , 1.3432 , 2.9964 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodbj--groups16--legendre0                 , 1    , 2.5714 , 5.7827 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodbj--groups16--legendre1                 , 1    , 1.9432 , 4.016  , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodbj--groups16--legendre2                 , 1    , 1.4587 , 3.1207 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodbj--groups16--legendre3                 , 1    , 1.0823 , 2.3618 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodbj--groups16--legendre4                 , 1    , 0.7332 , 1.5513 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodbj--groups32--legendre0                 , 1    , 1.7574 , 3.7825 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 0.1031
kripke.exe, --niter15--pmethodbj--groups32--legendre1                 , 1    , 1.3305 , 2.8271 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 0.1091
kripke.exe, --niter15--pmethodbj--groups32--legendre2                 , 1    , 0.9374 , 1.956  , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 0.1086
kripke.exe, --niter15--pmethodbj--groups32--legendre3                 , 1    , 0.6966 , 1.3927 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodbj--groups32--legendre4                 , 1    , 0.5181 , 1.0403 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodbj--groups8--legendre0                  , 1    , 3.279  , 7.5666 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodbj--groups8--legendre1                  , 1    , 2.7452 , 5.4707 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodbj--groups8--legendre2                  , 1    , 2.0245 , 4.7177 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodbj--groups8--legendre3                  , 1    , 1.7055 , 3.8844 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodbj--groups8--legendre4                  , 1    , 1.5097 , 3.1115 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodsweep--groups16--legendre0              , 1    , 2.007  , 4.5871 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodsweep--groups16--legendre1              , 1    , 1.488  , 3.0711 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodsweep--groups16--legendre2              , 1    , 1.0762 , 2.3072 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodsweep--groups16--legendre3              , 1    , 0.738  , 1.6038 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodsweep--groups16--legendre4              , 1    , 0.4645 , 0.9839 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodsweep--groups32--legendre0              , 1    , 1.125  , 2.543  , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodsweep--groups32--legendre1              , 1    , 0.8925 , 1.8825 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodsweep--groups32--legendre2              , 1    , 0.6518 , 1.4078 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodsweep--groups32--legendre3              , 1    , 0.5138 , 1.071  , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodsweep--groups32--legendre4              , 1    , 0.3127 , 0.6416 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodsweep--groups8--legendre0               , 1    , 3.6445 , 8.907  , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodsweep--groups8--legendre1               , 1    , 2.3415 , 5.0696 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodsweep--groups8--legendre2               , 1    , 1.5269 , 3.3444 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodsweep--groups8--legendre3               , 1    , 1.4116 , 2.8932 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter15--pmethodsweep--groups8--legendre4               , 1    , 1.0846 , 2.2464 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups16--legendre0              , 1    , 1.3027 , 3.0614 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups16--legendre1              , 1    , 0.9377 , 1.0185 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups16--legendre2              , 1    , 0.7233 , 1.5526 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups16--legendre3              , 1    , 0.5817 , 1.2417 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups16--legendre4              , 1    , 0.4871 , 1.0382 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 0.1224
kripke.exe, --niter40--pmethodsweep--groups32--legendre0              , 1    , 0.9204 , 2.043  , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 0.127
kripke.exe, --niter40--pmethodsweep--groups32--legendre1              , 1    , 0.7396 , 1.5508 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 0.1309
kripke.exe, --niter40--pmethodsweep--groups32--legendre2              , 1    , 0.4985 , 1.0459 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 0.1418
kripke.exe, --niter40--pmethodsweep--groups32--legendre3              , 1    , 0.3587 , 0.741  , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 0.1141
kripke.exe, --niter40--pmethodsweep--groups32--legendre4              , 1    , 0.2631 , 0.5243 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 0.136
kripke.exe, --niter40--pmethodsweep--groups8--legendre0               , 1    , 2.1639 , 4.8194 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups8--legendre1               , 1    , 1.7393 , 3.7347 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups8--legendre2               , 1    , 1.4559 , 3.1157 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups8--legendre3               , 1    , 0.9974 , 2.1749 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter40--pmethodsweep--groups8--legendre4               , 1    , 0.786  , 1.6934 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups16--legendre0                  , 1    , 3.0841 , 7.0301 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups16--legendre1                  , 1    , 1.6245 , 6.4318 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups16--legendre2                  , 1    , 2.1698 , 4.6048 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups16--legendre3                  , 1    , 1.7965 , 3.7662 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups16--legendre4                  , 1    , 1.05   , 2.2449 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups32--legendre0                  , 1    , 2.5744 , 5.5271 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups32--legendre1                  , 1    , 1.7846 , 3.7841 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups32--legendre2                  , 1    , 1.181  , 2.4611 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups32--legendre3                  , 1    , 1.0097 , 2.0801 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups32--legendre4                  , 1    , 0.7429 , 1.5012 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups8--legendre0                   , 1    , 5.3715 , 11.002 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups8--legendre1                   , 1    , 5.019  , 10.3715, 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups8--legendre2                   , 1    , 3.0121 , 5.885  , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups8--legendre3                   , 1    , 3.3615 , 6.3134 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups8--legendre4                   , 1    , 2.487  , 5.1633 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups16--legendre0               , 1    , 3.471  , 7.5934 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
